age,year,central,lower,upper,type,sex
65,2041,0.0147243504697414,0.0196223473380888,0.0110080063025479,forecast,male
65,2042,0.0145918555938367,0.0195828479826997,0.0108215616236166,forecast,male
65,2043,0.0144547182979385,0.0195340774623915,0.0106399857429492,forecast,male
65,2044,0.0143226265839878,0.0194771586448347,0.0104760355815055,forecast,male
65,2045,0.0141934941369126,0.0194238924898753,0.0103192362349996,forecast,male
65,2046,0.0140628915949941,0.0193754468320318,0.0101489108645644,forecast,male
65,2047,0.0139324028921199,0.0193099983857637,0.00999543064568598,forecast,male
65,2048,0.0138052408740471,0.019272215580384,0.00983155278321026,forecast,male
65,2049,0.0136806934748993,0.0192172412198857,0.00968198415936994,forecast,male
65,2050,0.0135567648761166,0.0191590404825315,0.00953537502955793,forecast,male
65,2051,0.0134315357437971,0.0190915000165224,0.00939397277960107,forecast,male
65,2052,0.0133087880558308,0.0190329195408152,0.00925282114689397,forecast,male
65,2053,0.0131870750002667,0.0189696102048112,0.00911563391781909,forecast,male
65,2054,0.0130700310826916,0.0189039170229156,0.00897934330189258,forecast,male
65,2055,0.0129446594530471,0.0188356175095942,0.00884773306234795,forecast,male
65,2056,0.0128257209039756,0.0187723294307723,0.00871352123326798,forecast,male
